item_id,restaurant_id,item_name,category,veg_flag,price,popularity_score
55,7,Butter Chicken 1,main,0,298.5678697051324,0.23128375211316163
56,7,Butter Chicken 2,main,0,280.9854061030588,0.18248205811267168
57,7,Dal Makhani 3,main,0,249.77345844884184,0.48503340684956453
58,7,Paneer Tikka Masala 4,main,1,281.8026040439802,0.13501577914867363
59,7,Butter Chicken 5,main,0,207.35949019031665,0.24911509628953782
60,7,Thumbs Up,drink,1,56.37953949603386,0.7707829702502841
61,7,Pepsi,drink,1,76.38981120831704,0.5417899123325705
62,7,Rasgulla,dessert,1,103.7070612347693,0.3282342809066162
63,7,Samosa,snack,1,53.96387141601846,0.3196876353513642
64,8,Chicken Biryani 1,main,0,383.9698943750602,0.308892499942187
65,8,Paneer Tikka Masala 2,main,1,573.4695784089013,0.23873708034950702
66,8,Dal Makhani 3,main,0,312.87190456338953,0.1587568567674031
67,8,Paneer Tikka Masala 4,main,1,319.8663775737649,0.3195090818318878
68,8,Paneer Tikka Masala 5,main,1,360.1374119976255,0.14479126974140846
69,8,Thumbs Up,drink,1,57.15792341553788,0.4490442879230272
70,8,Lassi,drink,1,82.5750181407179,0.7937977040558778
71,8,Tiramisu,dessert,1,114.05268000411333,0.45421950551556367
72,8,Papad,snack,1,96.71334444696285,0.4089428062290673
73,9,Masala Dosa 1,main,0,150.97121139954814,0.18439388985857982
74,9,Rava Dosa 2,main,0,237.19922347962438,0.4298691519039518
75,9,Idli Sambar 3,main,0,212.14242980137504,0.5463344210534953
76,9,Rava Dosa 4,main,0,192.5334052597999,0.1747905120883867
77,9,Idli Sambar 5,main,0,133.5962805252569,0.3439646206857255
78,9,Sprite,drink,1,20.0,0.6813298335397219
79,9,Filter Coffee,drink,1,44.293924992739335,0.21922268751020313
80,9,Rasgulla,dessert,1,68.27684503413855,0.10592012300314993
81,9,Samosa,snack,1,50.26543854282535,0.1574564187962626
82,10,Pasta Alfredo 1,main,0,401.8398122581652,0.30745895364706766
83,10,Lasagna 2,main,0,231.90268965891477,0.30305241245005415
84,10,Margherita Pizza 3,main,0,264.1026671115931,0.24149808455716007
85,10,Pasta Alfredo 4,main,0,181.04054811885163,0.40587487026826186
86,10,Margherita Pizza 5,main,0,218.74389352451254,0.02407035712663965
87,10,Buttermilk,drink,1,23.14164632401813,0.4869967425620667
88,10,Fresh Lime,drink,1,22.325038232341843,0.7268642350625599
89,10,Brownie,dessert,1,98.5904184786341,0.39188280347812693
90,10,Garlic Bread,snack,1,44.87447885856918,0.4303432948415462
91,11,Mutton Biryani 1,main,0,241.0726582720455,0.16657420078714477
92,11,Veg Biryani 2,main,1,227.25996434178654,0.35380156908151117
93,11,Mutton Biryani 3,main,0,304.4770962367895,0.3673894589915104
94,11,Egg Biryani 4,main,0,243.163060416575,0.5059831417872692
95,11,Egg Biryani 5,main,0,180.7853108446603,0.054947592410771996
96,11,Filter Coffee,drink,1,68.24911138893057,0.4185768824049525
97,11,Sprite,drink,1,59.146060840008786,0.8496601228622024
98,11,Brownie,dessert,1,93.00706756314979,0.5001166995272324
99,11,Spring Rolls,snack,1,49.17977756369514,0.16798527769446175
100,12,Dal Makhani 1,main,0,225.98762811255114,0.1813844934116091
101,12,Veg Biryani 2,main,1,202.0082552662958,0.3700649388827502
102,12,Veg Biryani 3,main,1,258.1291711685034,0.28373582618420723
103,12,Paneer Tikka Masala 4,main,1,261.60981334931654,0.46692671878292596
104,12,Veg Biryani 5,main,1,364.59209150816395,0.0881553735203923
105,12,Fresh Lime,drink,1,81.9772414406468,0.749314407669918
106,12,Fresh Lime,drink,1,41.447940298668016,0.4934391170432089
107,12,Brownie,dessert,1,106.98865357570659,0.09538609363014346
108,12,Spring Rolls,snack,1,83.46427933896658,0.3741692931682018
109,13,Dal Makhani 1,main,0,144.48770892535092,0.24004625446604322
110,13,Veg Biryani 2,main,1,218.37844216051917,0.611048910068503
111,13,Chicken Biryani 3,main,0,164.23624395563922,0.09375275470378609
112,13,Butter Chicken 4,main,0,186.29222836405205,0.2350533741164525
113,13,Butter Chicken 5,main,0,103.25941478212056,0.1272449131083947
114,13,Pepsi,drink,1,20.0,0.6774657069904454
115,13,Sprite,drink,1,28.583659045743186,0.5034577496497222
116,13,Tiramisu,dessert,1,40.0,0.4259279643503833
117,13,Spring Rolls,snack,1,54.05348688486092,0.5055442379706433
118,14,Vada 1,main,0,309.18292683646183,0.3275605611532267
119,14,Rava Dosa 2,main,0,266.52369223478223,0.14242430151050825
120,14,Masala Dosa 3,main,0,234.55887759722717,0.4675235268315328
121,14,Vada 4,main,0,264.21594322186644,0.4652273719743052
122,14,Vada 5,main,0,216.0298212179831,0.20774396663278644
123,14,Filter Coffee,drink,1,55.10848264182275,0.21965013670875427
124,14,Lassi,drink,1,69.63751960133382,0.5414981363966832
125,14,Kulfi,dessert,1,87.69533834629738,0.4588503227921082
126,14,Garlic Bread,snack,1,94.42472235518443,0.11954815747492664
127,15,Hakka Noodles 1,main,0,302.0225853271696,0.38715548486181667
128,15,Spring Rolls 2,main,0,233.79744290138564,0.32128324734832436
129,15,Manchurian 3,main,0,260.3988318094497,0.6728165027773605
130,15,Manchurian 4,main,0,193.15435888092597,0.7490602901273857
131,15,Hakka Noodles 5,main,0,300.21057653222306,0.1549975072476235
132,15,Lassi,drink,1,42.7153815028334,0.31265191108293344
133,15,Fresh Lime,drink,1,58.367248572732485,0.5117191472281125
134,15,Ice Cream,dessert,1,133.31765142732849,0.5226904301695675
135,15,Pakora,snack,1,72.29487080509608,0.5959808491154107
136,16,Butter Chicken 1,main,0,224.4673323764643,0.29003242527465467
137,16,Paneer Tikka Masala 2,main,1,293.4173481068599,0.22438686721463244
138,16,Veg Biryani 3,main,1,214.8470023787737,0.2641290242593828
139,16,Dal Makhani 4,main,0,233.0381702054478,0.19485828647283257
140,16,Veg Biryani 5,main,1,293.6111126120524,0.5116410594931982
141,16,Pepsi,drink,1,59.834296419253434,0.4883902702767567
142,16,Lassi,drink,1,47.29185914317444,0.6527649703786638
143,16,Tiramisu,dessert,1,66.70344138783173,0.12676467211371722
144,16,Raita,snack,1,69.99287925385075,0.16119079509893958
145,17,Pepperoni 1,main,0,230.38658856428168,0.23925483587451712
146,17,Pepperoni 2,main,0,299.0189106641954,0.5509863286292245
147,17,Veggie Supreme 3,main,1,254.1001156382414,0.35106293942932476
148,17,Pepperoni 4,main,0,202.21250947490077,0.23819122775728052
149,17,Margherita 5,main,0,181.50113080925058,0.07840670585654533
150,17,Buttermilk,drink,1,53.32978329547998,0.4248433856868083
151,17,Filter Coffee,drink,1,49.60976248772915,0.18049564426187306
152,17,Gulab Jamun,dessert,1,88.45941079839511,0.367388751674123
153,17,Garlic Bread,snack,1,57.94642697596215,0.14514609531917783
154,18,Manchurian 1,main,0,266.4991594765852,0.28987343675081695
155,18,Manchurian 2,main,0,145.39152721330848,0.3342186134501216
156,18,Fried Rice 3,main,0,156.6637983963501,0.26686322548867436
157,18,Hakka Noodles 4,main,0,239.4911067327361,0.16552507742875106
158,18,Fried Rice 5,main,0,323.18333755235153,0.1666687282475044
159,18,Pepsi,drink,1,26.10011663506059,0.6197816631048279
160,18,Pepsi,drink,1,36.3528008487763,0.6802225184542701
161,18,Tiramisu,dessert,1,91.4797965204671,0.5146124062116515
162,18,Pakora,snack,1,53.627277397032806,0.21670531396136802
163,19,Chicken Biryani 1,main,0,172.56575833831624,0.5345924310127255
164,19,Mutton Biryani 2,main,0,218.75762184194812,0.23586360369918544
165,19,Mutton Biryani 3,main,0,150.3834765579002,0.2052844399038583
166,19,Egg Biryani 4,main,0,162.46531222541074,0.15345870345680343
167,19,Mutton Biryani 5,main,0,182.65654191944637,0.5198469600304697
168,19,Lassi,drink,1,28.993205071850948,0.12563770358390325
169,19,Fresh Lime,drink,1,37.04675284918393,0.5218516340831683
170,19,Ice Cream,dessert,1,56.144131874352354,0.10290361672514386
171,19,Raita,snack,1,40.16360530521239,0.17101388464603903
172,20,Sandwich 1,main,0,100.0,0.08639202662263068
173,20,Wrap 2,main,0,245.48317527465701,0.26087990016923895
174,20,Fries 3,main,0,235.86532235736348,0.31611709277177985
175,20,Wrap 4,main,0,130.86397548395104,0.3190539879942675
176,20,Fries 5,main,0,100.0,0.36112045631476586
177,20,Filter Coffee,drink,1,30.45710899382158,0.376579245222958
178,20,Pepsi,drink,1,29.077212594140793,0.39968874929262627
179,20,Ice Cream,dessert,1,40.125574522700866,0.14819510070856262
180,20,Spring Rolls,snack,1,58.87604569677871,0.059302649701867806
181,21,Margherita Pizza 1,main,0,277.7047049878963,0.3209580428795574
182,21,Lasagna 2,main,0,325.620592418326,0.20821579178177133
183,21,Margherita Pizza 3,main,0,187.18920488967015,0.07268616680445202
184,21,Pasta Alfredo 4,main,0,256.53062549110325,0.37757422517721057
185,21,Pasta Alfredo 5,main,0,305.343604971971,0.14484962124397108
186,21,Coke,drink,1,59.037174249174264,0.21477858664310628
187,21,Pepsi,drink,1,56.13292172128256,0.5507223249056278
188,21,Tiramisu,dessert,1,85.92138616138385,0.8031838829263248
189,21,Papad,snack,1,79.96179291338379,0.3443855546593894
190,22,Margherita 1,main,0,336.9948361868728,0.09945038046172641
191,22,Pepperoni 2,main,0,433.7082993461084,0.2375152655931636
192,22,Margherita 3,main,0,606.5168984046201,0.1193802268882536
193,22,Margherita 4,main,0,344.8977024680717,0.13287023186563277
194,22,Veggie Supreme 5,main,1,515.4437627333499,0.13647871415371668
195,22,Pepsi,drink,1,55.6827188931771,0.41412178813406947
196,22,Thumbs Up,drink,1,78.41211950343609,0.7237542976348755
197,22,Brownie,dessert,1,113.97758832330214,0.4399607005336766
198,22,Papad,snack,1,120.40231303320442,0.17194286857769797
199,23,Chicken Biryani 1,main,0,205.24330764371132,0.04039272411985535
200,23,Dal Makhani 2,main,0,182.3450764110995,0.3532085309093351
201,23,Veg Biryani 3,main,1,169.45030009056967,0.20659618696829518
202,23,Dal Makhani 4,main,0,159.84868662847143,0.4370769584383584
203,23,Veg Biryani 5,main,1,170.00300047361162,0.2507287588185379
204,23,Filter Coffee,drink,1,42.8581802495199,0.8292640622464389
205,23,Thumbs Up,drink,1,36.14353175689205,0.5366034131285851
206,23,Rasgulla,dessert,1,71.31091654010841,0.05764163337214907
207,23,Pakora,snack,1,47.62151445111497,0.47658987089564386
208,24,Idli Sambar 1,main,0,233.28834242002972,0.1818611382545571
209,24,Masala Dosa 2,main,0,212.68781712115012,0.3014954582953247
210,24,Masala Dosa 3,main,0,281.60537293201446,0.2367584766891843
211,24,Vada 4,main,0,268.4350948667731,0.0962099429540684
212,24,Uttapam 5,main,0,288.6668828259053,0.552676775101287
213,24,Fresh Lime,drink,1,20.0,0.4284788344775955
214,24,Fresh Lime,drink,1,47.07243699327172,0.4203375328954747
215,24,Rasgulla,dessert,1,76.2050828501847,0.1837115433155741
216,24,Papad,snack,1,47.59387079338238,0.31427186586491723
217,25,Margherita Pizza 1,main,0,166.5482518997926,0.3736560403905477
218,25,Margherita Pizza 2,main,0,134.06987195385796,0.4354225614081544
219,25,Margherita Pizza 3,main,0,136.24441715211395,0.21218824743900763
220,25,Penne Arrabiata 4,main,0,212.16521730484644,0.46399456026539015
221,25,Lasagna 5,main,0,181.50839416007284,0.18095633205178235
222,25,Pepsi,drink,1,20.0,0.6411209821613342
223,25,Thumbs Up,drink,1,32.28548823439857,0.15922818837604208
224,25,Ice Cream,dessert,1,72.05895580600945,0.10651898757351418
225,25,Spring Rolls,snack,1,38.46713641770305,0.5247694153057951
226,26,Egg Biryani 1,main,0,182.55763827215384,0.34831755389085994
227,26,Mutton Biryani 2,main,0,248.6143049197419,0.28009030462278667
228,26,Egg Biryani 3,main,0,379.94523248967,0.3886467193356418
229,26,Mutton Biryani 4,main,0,266.8502917319584,0.30671278062049323
230,26,Veg Biryani 5,main,1,189.68990730383177,0.3686418151582683
231,26,Filter Coffee,drink,1,57.02365752607359,0.8160168713371166
232,26,Thumbs Up,drink,1,64.99332687592636,0.35046160879893
233,26,Gulab Jamun,dessert,1,90.43427258288439,0.15471982561149336
234,26,Pakora,snack,1,58.76208735461839,0.04368914636258022
235,27,Veg Biryani 1,main,1,260.5885669507457,0.2196682067762628
236,27,Butter Chicken 2,main,0,208.4291366073951,0.3223398165486156
237,27,Butter Chicken 3,main,0,256.2570007919158,0.030171189659876373
238,27,Veg Biryani 4,main,1,217.29792356714057,0.40125026219368826
239,27,Butter Chicken 5,main,0,240.76726653468467,0.19115828866369036
240,27,Pepsi,drink,1,41.60901192686405,0.623660607952832
241,27,Thumbs Up,drink,1,48.18450085544872,0.5825976897299509
242,27,Ice Cream,dessert,1,73.63396327862705,0.153666677601803
243,27,Pakora,snack,1,73.11513503865466,0.22594351026353804
244,28,Chowmein 1,main,0,167.60044450498958,0.5150251161072328
245,28,Chowmein 2,main,0,188.58568053977714,0.24566799597967595
246,28,Fried Rice 3,main,0,140.68076988461786,0.07292121945834358
247,28,Chowmein 4,main,0,144.99274299609056,0.330389755007122
248,28,Hakka Noodles 5,main,0,143.3632826406747,0.555561336690809
249,28,Sprite,drink,1,34.270882662823034,0.5689336143547494
250,28,Fresh Lime,drink,1,23.16983431204412,0.32744717953431707
251,28,Gulab Jamun,dessert,1,53.84324800614933,0.20893883233799
252,28,Pakora,snack,1,36.47264807845395,0.2968719812403
253,29,Paneer Tikka Masala 1,main,1,339.8620878214435,0.13950440179984547
254,29,Chicken Biryani 2,main,0,244.93323150066516,0.15078745965923754
255,29,Paneer Tikka Masala 3,main,1,218.10499886145473,0.4074556424430082
256,29,Chicken Biryani 4,main,0,265.20528642363314,0.3495215736515741
257,29,Veg Biryani 5,main,1,198.57273977371656,0.10220815930828431
258,29,Filter Coffee,drink,1,80.80520681188736,0.3575174045975282
259,29,Sprite,drink,1,27.38224372402149,0.2869251467932692
260,29,Ice Cream,dessert,1,71.48185519295888,0.43855993461613907
261,29,Samosa,snack,1,53.9034250450906,0.4824636595423653
262,30,Pepperoni 1,main,0,249.0695468793773,0.4455240969842828
263,30,Margherita 2,main,0,212.14428932818547,0.4971392858016619
264,30,Margherita 3,main,0,170.6697934467938,0.3131973352952566
265,30,Veggie Supreme 4,main,1,224.15062866270466,0.5084567008930191
266,30,Margherita 5,main,0,249.77046906275748,0.28704493667540104
267,30,Coke,drink,1,52.98967181140566,0.7410837441227458
268,30,Filter Coffee,drink,1,63.19937779588739,0.4732857396970275
269,30,Kulfi,dessert,1,74.92375885426941,0.3073043052563176
270,30,Raita,snack,1,56.08865291100406,0.1980887287244813
271,31,Sandwich 1,main,0,201.13539109352604,0.2545134212601295
272,31,Burger 2,main,0,265.27207410663203,0.6274293651544759
273,31,Burger 3,main,0,302.2903728675352,0.4044886175228995
274,31,Sandwich 4,main,0,200.14807347028653,0.3416933352162576
275,31,Burger 5,main,0,172.05805509941766,0.1951988338875053
276,31,Pepsi,drink,1,56.67804922472437,0.30543978954547185
277,31,Thumbs Up,drink,1,56.724360702501855,0.3302127329207829
278,31,Rasgulla,dessert,1,77.07745363762349,0.5746965222831204
279,31,Garlic Bread,snack,1,37.29099943926287,0.1253979058550588
280,32,Veg Biryani 1,main,1,188.26378946649814,0.31294761719525904
281,32,Dal Makhani 2,main,0,143.3790227171583,0.3010329840575017
282,32,Veg Biryani 3,main,1,163.36923304409265,0.11500585499304596
283,32,Veg Biryani 4,main,1,203.19967068331937,0.4428248028427515
284,32,Butter Chicken 5,main,0,153.40171979771424,0.3332521155728534
285,32,Pepsi,drink,1,50.16991623293174,0.3721961341823024
286,32,Fresh Lime,drink,1,32.62944639118773,0.49232819321002785
287,32,Tiramisu,dessert,1,54.367661422747986,0.21900756352541728
288,32,Raita,snack,1,49.166977078764646,0.47135951164903633
289,33,Lasagna 1,main,0,229.291198786698,0.3111621566473474
290,33,Lasagna 2,main,0,391.69907380636863,0.3880488271645577
291,33,Pasta Alfredo 3,main,0,359.09699210119857,0.2823459638940732
292,33,Lasagna 4,main,0,270.5443573656866,0.3891567854463248
293,33,Pasta Alfredo 5,main,0,239.92301526533166,0.15488224800042785
294,33,Lassi,drink,1,88.56193574465075,0.6299759869079146
295,33,Fresh Lime,drink,1,57.79825131347491,0.5545662549788116
296,33,Ice Cream,dessert,1,75.86758982061858,0.32964016528799095
297,33,Papad,snack,1,64.56434128998774,0.46325550228806045
298,34,Paneer Tikka Masala 1,main,1,310.55843330471816,0.010901574148526704
299,34,Chicken Biryani 2,main,0,370.38240456146076,0.45789230151268634
300,34,Paneer Tikka Masala 3,main,1,444.21506889044196,0.08922526299893557
301,34,Butter Chicken 4,main,0,257.99142697498087,0.43753042823497623
302,34,Butter Chicken 5,main,0,375.58404542859216,0.11275386771256864
303,34,Filter Coffee,drink,1,93.9966181269169,0.2069686130728341
304,34,Pepsi,drink,1,57.48990215927879,0.7185545868154773
305,34,Gulab Jamun,dessert,1,66.06324214783008,0.08434463192403556
306,34,Raita,snack,1,87.14317144496587,0.36159703761783824
307,35,Sandwich 1,main,0,176.21670334915046,0.19778847188499443
308,35,Wrap 2,main,0,214.36634553749388,0.10653716904177855
309,35,Sandwich 3,main,0,197.8745449947728,0.03854308534830142
310,35,Wrap 4,main,0,127.87479540104836,0.09629141939010334
311,35,Burger 5,main,0,222.3416587617554,0.24172960758598774
312,35,Thumbs Up,drink,1,26.751515263731505,0.5292221545350042
313,35,Buttermilk,drink,1,54.601633895583824,0.19459284956233663
314,35,Brownie,dessert,1,55.79110355722874,0.24172063205546632
315,35,Spring Rolls,snack,1,65.47862078497235,0.560544629538901
316,36,Chicken Biryani 1,main,0,143.6603846956251,0.4258656761182624
317,36,Veg Biryani 2,main,1,270.54167828387506,0.381299557920974
318,36,Paneer Tikka Masala 3,main,1,340.4073859178551,0.4757950330583667
319,36,Veg Biryani 4,main,1,172.72625115046378,0.10275429153339502
320,36,Veg Biryani 5,main,1,183.22190071833668,0.2620883450992464
321,36,Coke,drink,1,30.78664232768493,0.7370995899978471
322,36,Lassi,drink,1,55.84694727632623,0.689326695559514
323,36,Tiramisu,dessert,1,73.05798622416967,0.25700356548920555
324,36,Garlic Bread,snack,1,79.10586382050671,0.3021344043409929
325,37,Sandwich 1,main,0,180.27916148832094,0.1331099837562304
326,37,Wrap 2,main,0,143.82167862999952,0.18834906172059798
327,37,Burger 3,main,0,232.12536565992156,0.26814592334707404
328,37,Burger 4,main,0,156.75469684841414,0.23151928213830206
329,37,Sandwich 5,main,0,171.47148117752545,0.2162928421365412
330,37,Lassi,drink,1,56.54728363353847,0.5964045302826768
331,37,Lassi,drink,1,28.116417994737926,0.5571089327912363
332,37,Kulfi,dessert,1,40.0,0.5921432150886135
333,37,Spring Rolls,snack,1,37.71842166819057,0.37157307929874
334,38,Wrap 1,main,0,172.86649260832064,0.35685382162735213
335,38,Sandwich 2,main,0,154.83313111963196,0.15221727372604082
336,38,Wrap 3,main,0,185.02271674776264,0.16428875933614953
337,38,Fries 4,main,0,185.0583917947752,0.3742308987965701
338,38,Wrap 5,main,0,164.81916983901596,0.18219531364147062
339,38,Coke,drink,1,43.01898960487043,0.3025813238317538
340,38,Pepsi,drink,1,41.78152516313678,0.6509936818213011
341,38,Tiramisu,dessert,1,86.43108089560994,0.28216030225821165
342,38,Pakora,snack,1,44.02529745209161,0.05586120949904088
343,39,Paneer Tikka Masala 1,main,1,263.24583634498396,0.41718476536043747
344,39,Butter Chicken 2,main,0,223.2411919741072,0.25583108889882894
345,39,Butter Chicken 3,main,0,246.67389718880727,0.20169428137205728
346,39,Paneer Tikka Masala 4,main,1,203.37931216586924,0.19142398209837655
347,39,Dal Makhani 5,main,0,309.2649342181107,0.3964345077435911
348,39,Lassi,drink,1,70.1305391313103,0.20567688798706196
349,39,Sprite,drink,1,54.37094094315295,0.4706629767188089
350,39,Tiramisu,dessert,1,77.05810781389869,0.5125176116570721
351,39,Pakora,snack,1,59.264641048049306,0.2793410993368558
352,40,Penne Arrabiata 1,main,0,174.61116525340694,0.1633711868116964
353,40,Margherita Pizza 2,main,0,255.4241734651479,0.2608348928543024
354,40,Margherita Pizza 3,main,0,316.66983674480764,0.34440056334049
355,40,Margherita Pizza 4,main,0,275.26822987762546,0.2758521323831043
356,40,Pasta Alfredo 5,main,0,204.89110751776911,0.08497997168768405
357,40,Coke,drink,1,59.0084753232423,0.49041346745599435
358,40,Buttermilk,drink,1,68.12116896018566,0.7196513877847216
359,40,Kulfi,dessert,1,87.38757010624526,0.7505274390417465
360,40,Raita,snack,1,58.368778446852495,0.3479789337646514
361,41,Idli Sambar 1,main,0,351.93605875049366,0.2385217136558458
362,41,Vada 2,main,0,356.5029971462129,0.03751376306986415
363,41,Idli Sambar 3,main,0,377.634092699027,0.4193283145823872
364,41,Masala Dosa 4,main,0,331.33756272571986,0.5471154140378809
365,41,Uttapam 5,main,0,411.1762862676941,0.34890703658972855
366,41,Buttermilk,drink,1,62.56404041032458,0.6616743036675157
367,41,Coke,drink,1,96.76988395455453,0.37977419717825356
368,41,Brownie,dessert,1,117.49686079455266,0.4761824842177851
369,41,Spring Rolls,snack,1,86.34510170714648,0.44401435732639877
370,42,Idli Sambar 1,main,0,302.50832091815516,0.32430134133999616
371,42,Masala Dosa 2,main,0,236.57146044811844,0.1718325306919738
372,42,Uttapam 3,main,0,147.0843527176075,0.3967415045331284
373,42,Rava Dosa 4,main,0,312.0200544466478,0.041516635876295706
374,42,Vada 5,main,0,258.89791043869974,0.4258653321876266
375,42,Sprite,drink,1,58.67581291149426,0.7795095183537993
376,42,Thumbs Up,drink,1,67.89597105105116,0.6562540402691148
377,42,Ice Cream,dessert,1,88.31894327655846,0.17085211195213212
378,42,Spring Rolls,snack,1,68.86219286445493,0.26069964751931074
379,43,Penne Arrabiata 1,main,0,138.3845603237743,0.2772188452038229
380,43,Margherita Pizza 2,main,0,190.99185469635646,0.3624955587342236
381,43,Pasta Alfredo 3,main,0,126.0492499253194,0.02669977385155385
382,43,Lasagna 4,main,0,130.4373305457743,0.2913785930597923
383,43,Penne Arrabiata 5,main,0,184.41985551305856,0.19047238920161205
384,43,Thumbs Up,drink,1,25.625029088234548,0.43774354947513267
385,43,Lassi,drink,1,33.28397856442077,0.33395104480835197
386,43,Ice Cream,dessert,1,60.13116388072425,0.46400360538631946
387,43,Papad,snack,1,60.935127404961186,0.572380314512416
388,44,Masala Dosa 1,main,0,178.28849948855014,0.3472661786447549
389,44,Vada 2,main,0,162.4060145432951,0.5157711227039178
390,44,Masala Dosa 3,main,0,214.69991171515878,0.16825723673013251
391,44,Vada 4,main,0,166.50257801834863,0.12267156795583231
392,44,Idli Sambar 5,main,0,167.32459544451024,0.35946586550920945
393,44,Thumbs Up,drink,1,39.533741635983645,0.5327595520722603
394,44,Filter Coffee,drink,1,37.581312685032294,0.6202933527704029
395,44,Brownie,dessert,1,56.41430389368703,0.43867967255768664
396,44,Samosa,snack,1,57.31674118195964,0.6759389202139942
397,45,Mutton Biryani 1,main,0,252.52206323617978,0.4030888868344066
398,45,Mutton Biryani 2,main,0,154.74262586272923,0.34812881862507455
399,45,Chicken Biryani 3,main,0,263.8849006017578,0.06932686327642247
400,45,Mutton Biryani 4,main,0,272.7499203010192,0.39583126980751826
401,45,Egg Biryani 5,main,0,319.6377583581285,0.23209026292603688
402,45,Buttermilk,drink,1,71.59996591562893,0.5690278493853799
403,45,Lassi,drink,1,31.807060261032863,0.9077087443608975
404,45,Gulab Jamun,dessert,1,81.74022261238503,0.34948270353990424
405,45,Samosa,snack,1,63.05609569778068,0.0221202988376104
406,46,Veggie Supreme 1,main,1,158.78645420660587,0.23021406373559
407,46,Chicken BBQ 2,main,0,268.9144611696602,0.3517900341484467
408,46,Veggie Supreme 3,main,1,259.55033689131443,0.12093022986976304
409,46,Margherita 4,main,0,282.27510430633134,0.3586310776151502
410,46,Margherita 5,main,0,164.44644870102775,0.3331048254152189
411,46,Lassi,drink,1,52.840620493874695,0.6573044226240414
412,46,Sprite,drink,1,49.794972085950725,0.45965023632502927
413,46,Kulfi,dessert,1,104.72148363028224,0.7061485059106116
414,46,Samosa,snack,1,64.09959897012597,0.4359060520012752
415,47,Masala Dosa 1,main,0,145.77770504219578,0.3750444791742145
